num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
3,Internet,RoundTrip,139,22,9,1,OOLSGN,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,143,17,3,4,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,49,24,11,7,OOLSGN,Australia,0,1,1,8.83,1
2,Internet,RoundTrip,79,33,4,3,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,6,21,3,1,OOLSGN,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,18,26,12,2,OOLSGN,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,11,22,2,5,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,5,90,3,2,OOLSGN,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,37,18,2,6,OOLSGN,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,79,28,1,2,OOLSGN,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,2,48,11,6,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,5,89,10,5,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,41,31,6,6,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,66,28,14,4,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,41,18,10,3,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,70,17,11,5,OOLSGN,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,31,23,0,3,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,21,20,22,2,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,4,74,7,1,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,1,20,13,3,OOLSGN,Vietnam,1,1,1,8.83,1
1,Internet,RoundTrip,239,19,12,6,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,13,19,8,4,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,61,27,1,5,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,100,34,5,3,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,253,25,9,3,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,52,32,6,1,OOLSGN,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,140,24,23,1,OOLSGN,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,49,17,11,3,OOLSGN,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,283,18,9,7,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,62,19,3,1,OOLSGN,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,51,21,13,1,OOLSGN,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,12,40,14,4,OOLSGN,Vietnam,1,1,1,8.83,0
1,Internet,RoundTrip,99,36,12,6,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,58,25,12,5,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,6,71,6,2,OOLSGN,Vietnam,1,0,0,8.83,1
1,Internet,RoundTrip,91,90,11,6,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,124,24,12,2,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,104,33,7,4,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,134,20,13,1,OOLSGN,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,71,25,9,4,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,256,30,22,4,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,63,20,16,5,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,62,22,11,7,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,17,26,12,3,OOLSGN,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,34,32,23,2,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,76,21,2,2,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,7,89,2,1,OOLSGN,Vietnam,1,1,1,8.83,0
1,Internet,RoundTrip,42,92,15,3,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,362,23,7,1,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,62,89,2,2,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,4,91,8,1,OOLSGN,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,138,23,6,7,OOLSGN,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,71,22,10,1,OOLSGN,Germany,1,1,1,8.83,0
1,Internet,RoundTrip,69,22,15,2,OOLSGN,Vietnam,1,1,1,8.83,0
1,Internet,RoundTrip,120,36,9,7,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,7,41,0,2,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,1,48,3,1,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,7,91,3,5,OOLSGN,Vietnam,1,0,1,8.83,0
1,Internet,RoundTrip,51,22,22,1,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,62,23,9,5,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,165,53,14,2,OOLSGN,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,175,25,3,7,OOLSGN,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,6,84,1,3,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,20,19,4,4,OOLSGN,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,26,22,4,1,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,55,23,9,1,OOLSGN,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,109,31,8,7,OOLSGN,Vietnam,1,1,1,8.83,0
1,Internet,RoundTrip,3,39,13,3,OOLSGN,Australia,1,0,1,8.83,1
1,Mobile,RoundTrip,34,38,6,4,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,55,29,14,4,OOLSGN,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,85,40,14,7,OOLSGN,Australia,1,1,1,8.83,1
4,Internet,RoundTrip,12,19,21,2,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,63,24,3,5,OOLSGN,Australia,1,0,1,8.83,1
3,Internet,RoundTrip,128,87,11,7,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,122,34,7,7,OOLSGN,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,80,22,11,1,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,17,32,11,7,OOLSGN,Australia,0,0,1,8.83,1
1,Mobile,RoundTrip,10,20,22,5,OOLSGN,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,83,29,3,2,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,115,24,10,2,OOLSGN,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,113,27,13,5,OOLSGN,Australia,0,0,1,8.83,1
4,Internet,RoundTrip,212,20,2,6,OOLSGN,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,105,17,10,1,OOLSGN,Australia,1,1,0,8.83,0
3,Internet,RoundTrip,42,23,1,7,OOLSGN,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,134,33,4,1,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,8,23,11,7,OOLSGN,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,156,24,21,7,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,113,20,7,4,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,11,32,8,6,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,119,34,12,1,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,24,27,14,6,OOLSGN,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,33,17,1,5,OOLSGN,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,70,90,14,5,OOLSGN,Vietnam,1,1,1,8.83,0
1,Internet,RoundTrip,93,34,14,4,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,3,51,6,2,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,67,19,7,3,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,111,21,21,2,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,115,26,10,4,OOLSGN,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,55,18,11,1,OOLSGN,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,93,23,11,1,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,29,86,5,5,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,5,34,23,7,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,178,22,9,2,OOLSGN,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,26,43,7,6,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,16,42,14,7,OOLSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,120,42,8,5,OOLSGN,Norway,1,0,1,8.83,1
2,Internet,RoundTrip,189,27,10,5,OOLSGN,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,155,48,2,5,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,26,89,2,1,OOLSGN,Vietnam,1,0,0,8.83,0
5,Internet,RoundTrip,382,67,23,7,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,50,94,14,4,OOLSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,16,90,9,1,OOLSGN,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,88,31,8,4,OOLSGN,Vietnam,1,0,0,8.83,0
1,Mobile,RoundTrip,51,29,6,5,OOLSGN,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,89,35,22,4,OOLSGN,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,17,64,12,2,OOLSGN,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,26,89,6,4,OOLSGN,Vietnam,1,0,1,8.83,1
2,Internet,RoundTrip,44,21,5,4,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,245,61,9,5,OOLSGN,Australia,0,1,0,8.83,0
2,Internet,RoundTrip,50,19,3,3,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,155,21,9,6,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,23,31,1,3,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,173,28,0,5,OOLSGN,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,6,20,8,1,OOLSGN,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,1,20,5,5,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,13,21,23,2,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,78,19,12,7,OOLSGN,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,351,24,21,7,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,179,30,12,4,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,95,17,5,1,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,45,26,8,4,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,49,25,21,6,OOLSGN,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,20,78,0,3,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,8,20,2,6,OOLSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,65,23,2,6,OOLSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,13,1,9,5,OOLSIN,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,9,19,12,1,OOLSIN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,22,33,6,2,OOLSIN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,17,23,11,7,OOLSUB,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,5,29,21,5,OOLSUB,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,41,33,5,3,OOLSUB,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,57,38,10,4,OOLSZX,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,119,30,23,7,OOLSZX,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,69,18,4,5,OOLSZX,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,46,40,14,6,OOLSZX,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,29,82,13,6,OOLSZX,China,1,0,0,8.83,0
1,Internet,RoundTrip,69,18,4,5,OOLSZX,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,13,18,7,1,OOLSZX,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,181,17,10,4,OOLSZX,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,13,28,2,6,OOLSZX,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,35,17,5,7,OOLSZX,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,219,22,1,3,OOLTGG,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,31,40,2,1,OOLTGG,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,38,18,17,3,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,5,88,2,5,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,119,62,9,1,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,72,17,8,3,OOLTPE,Australia,1,1,0,8.83,0
3,Internet,RoundTrip,241,22,8,1,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,40,31,3,1,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,146,18,14,5,OOLTPE,Taiwan,1,1,1,8.83,0
1,Mobile,RoundTrip,13,42,4,1,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,50,24,10,4,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,18,32,12,3,OOLTPE,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,25,19,3,7,OOLTPE,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,36,29,4,4,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,14,87,13,2,OOLTPE,Australia,1,1,1,8.83,0
2,Mobile,RoundTrip,14,21,12,7,OOLTPE,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,160,28,2,3,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,41,49,12,3,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,OneWay,52,17,16,3,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,1,58,6,5,OOLTPE,Japan,1,0,1,8.83,0
1,Internet,RoundTrip,23,29,10,3,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,1,89,7,5,OOLTPE,Japan,1,0,1,8.83,0
2,Internet,RoundTrip,62,18,8,2,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,39,32,7,2,OOLTPE,Taiwan,1,0,0,8.83,0
2,Mobile,RoundTrip,47,21,7,5,OOLTPE,Taiwan,1,1,0,8.83,0
2,Mobile,RoundTrip,27,62,8,4,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,28,24,4,3,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,1,89,6,5,OOLTPE,Japan,1,0,1,8.83,0
1,Internet,RoundTrip,17,18,5,7,OOLTPE,Australia,1,1,1,8.83,1
1,Internet,CircleTrip,6,26,11,2,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,185,21,9,2,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,226,30,12,1,OOLTPE,Taiwan,1,0,0,8.83,0
2,Internet,RoundTrip,67,44,5,1,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,18,22,12,1,OOLTPE,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,38,17,11,1,OOLTPE,Australia,0,0,1,8.83,0
2,Mobile,RoundTrip,157,17,12,5,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,53,30,10,1,OOLTPE,Taiwan,0,0,0,8.83,0
2,Internet,RoundTrip,104,57,14,5,OOLTPE,Taiwan,1,0,0,8.83,0
1,Mobile,RoundTrip,20,75,6,4,OOLTPE,Taiwan,0,0,1,8.83,0
1,Internet,RoundTrip,79,19,23,2,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,19,37,13,3,OOLTPE,Taiwan,1,0,0,8.83,0
1,Mobile,RoundTrip,16,18,17,2,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,10,19,19,2,OOLTPE,Taiwan,1,1,0,8.83,0
1,Internet,RoundTrip,63,89,15,2,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,32,28,9,2,OOLTPE,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,53,21,4,5,OOLTPE,Paraguay,1,0,0,8.83,0
1,Internet,RoundTrip,16,27,11,6,OOLTPE,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,60,24,4,4,OOLTPE,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,16,86,6,7,OOLTPE,Taiwan,1,0,1,8.83,0
2,Internet,RoundTrip,124,55,15,6,OOLTPE,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,18,19,13,4,OOLTPE,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,88,23,7,3,OOLTPE,Australia,1,1,0,8.83,0
2,Mobile,RoundTrip,104,35,1,5,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,1,76,8,1,OOLTPE,Japan,1,0,1,8.83,0
1,Internet,RoundTrip,3,19,3,2,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,130,56,9,2,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,4,28,13,2,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,32,19,15,1,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,50,28,10,4,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,59,30,14,6,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,2,72,5,4,OOLTPE,Taiwan,0,0,0,8.83,0
1,Internet,RoundTrip,46,23,13,5,OOLTPE,Taiwan,1,1,1,8.83,0
2,Internet,RoundTrip,7,64,9,1,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,64,17,4,2,OOLTPE,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,149,57,22,5,OOLTPE,Australia,0,0,0,8.83,0
1,Mobile,RoundTrip,36,19,3,4,OOLTPE,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,60,17,12,2,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,21,91,12,1,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,45,34,14,5,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,31,24,14,6,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,26,18,10,1,OOLTPE,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,73,71,0,3,OOLTPE,Taiwan,1,1,0,8.83,0
1,Internet,RoundTrip,1,89,6,5,OOLTPE,Japan,1,0,1,8.83,0
6,Internet,RoundTrip,25,57,3,3,OOLTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,6,88,15,5,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,16,29,15,4,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,OneWay,214,35,10,7,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,57,21,10,5,OOLTPE,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,16,28,17,6,OOLTPE,Taiwan,1,1,1,8.83,0
1,Internet,RoundTrip,157,87,0,6,OOLTPE,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,24,76,19,6,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,84,43,13,6,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,53,31,11,5,OOLTPE,Taiwan,1,0,0,8.83,0
2,Internet,RoundTrip,79,29,7,7,OOLTPE,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,35,22,0,2,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,72,17,16,6,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,20,33,8,4,OOLTPE,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,10,32,9,7,OOLTPE,Taiwan,1,0,1,8.83,0
1,Mobile,RoundTrip,14,35,6,3,OOLTPE,Taiwan,0,0,1,8.83,0
1,Mobile,RoundTrip,31,23,14,7,OOLTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,11,33,11,1,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,6,82,15,6,OOLTPE,Taiwan,1,0,0,8.83,0
3,Internet,RoundTrip,121,22,15,5,OOLTPE,Australia,0,0,0,8.83,0
1,Mobile,RoundTrip,24,25,19,2,OOLTPE,Australia,0,1,0,8.83,0
3,Internet,RoundTrip,25,28,5,6,OOLTRZ,Australia,1,0,1,8.83,1
2,Internet,RoundTrip,57,84,12,4,OOLTRZ,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,18,44,11,3,OOLTRZ,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,21,56,13,1,OOLTRZ,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,361,48,4,1,OOLTRZ,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,35,18,23,5,OOLTRZ,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,17,50,11,3,OOLTRZ,India,0,0,1,8.83,0
1,Mobile,RoundTrip,54,30,4,7,OOLTRZ,India,1,1,1,8.83,0
2,Internet,RoundTrip,19,48,12,1,OOLTRZ,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,79,29,12,4,OOLTRZ,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,183,29,7,3,OOLTRZ,Australia,0,0,1,8.83,1
1,Internet,RoundTrip,38,24,0,3,OOLTRZ,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,5,54,13,5,OOLTRZ,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,72,20,10,5,OOLTRZ,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,21,18,6,5,OOLTRZ,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,16,22,8,2,OOLTRZ,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,84,18,9,1,OOLTWU,Australia,1,0,1,8.83,0
5,Internet,RoundTrip,110,17,12,5,OOLTWU,Malaysia,0,1,0,8.83,0
1,Internet,RoundTrip,37,17,3,6,OOLURT,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,36,27,0,1,OOLURT,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,44,21,5,5,OOLURT,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,35,25,2,4,OOLURT,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,24,23,4,4,OOLURT,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,2,17,4,6,OOLURT,Thailand,1,1,1,8.83,0
2,Internet,RoundTrip,90,17,5,3,OOLURT,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,17,29,5,1,OOLURT,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,234,25,6,4,OOLURT,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,64,44,0,7,OOLURT,Thailand,0,0,0,8.83,0
1,Internet,RoundTrip,131,24,22,2,OOLURT,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,51,19,10,5,OOLURT,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,29,17,3,6,OOLURT,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,40,23,0,2,OOLURT,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,6,18,2,1,OOLURT,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,59,24,14,4,OOLUTP,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,4,23,2,2,OOLUTP,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,107,26,12,5,OOLUTP,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,39,18,22,5,OOLVTE,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,86,30,0,2,OOLVTE,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,231,29,1,3,OOLVTE,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,59,24,9,7,OOLVTE,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,99,29,9,2,OOLVTE,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,238,27,1,3,OOLVTE,Australia,1,1,0,8.83,0
1,Mobile,RoundTrip,7,17,16,3,OOLVTE,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,22,45,23,7,OOLVTE,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,149,32,12,4,OOLVTE,Laos,1,0,1,8.83,0
1,Mobile,RoundTrip,61,22,5,4,OOLVTE,Laos,1,1,1,8.83,0
2,Internet,RoundTrip,87,20,7,6,OOLVTE,Laos,1,0,0,8.83,0
2,Internet,RoundTrip,54,20,12,7,OOLVTE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,47,42,4,6,OOLVTE,Laos,1,1,0,8.83,1
2,Internet,RoundTrip,50,27,7,3,OOLVTE,Laos,1,0,0,8.83,1
2,Internet,RoundTrip,177,29,2,1,OOLVTE,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,66,17,1,7,OOLVTE,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,253,18,0,4,OOLVTE,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,262,31,6,5,OOLVTE,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,71,20,14,5,OOLVTE,Laos,1,1,1,8.83,0
2,Internet,RoundTrip,3,89,3,4,OOLWUH,China,1,0,0,8.83,0
1,Internet,RoundTrip,25,38,1,5,OOLXIY,China,1,0,0,8.83,0
6,Internet,OneWay,119,26,14,6,OOLXIY,China,1,0,0,8.83,0
1,Internet,RoundTrip,380,36,8,7,OOLXIY,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,6,24,8,3,OOLXIY,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,14,30,6,5,OOLXIY,China,1,0,0,8.83,0
1,Internet,OneWay,50,22,14,5,OOLXIY,China,1,1,0,8.83,0
1,Internet,RoundTrip,99,55,6,5,OOLXIY,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,48,33,5,7,PEKPEN,Malaysia,1,0,0,6.42,0
1,Internet,RoundTrip,37,39,15,2,PEKPEN,China,0,0,0,6.42,0
1,Internet,RoundTrip,176,37,16,6,PEKPEN,China,1,0,0,6.42,0
1,Internet,RoundTrip,153,26,4,4,PEKPEN,China,0,0,0,6.42,0
2,Internet,RoundTrip,172,40,7,3,PEKPEN,Malaysia,1,0,0,6.42,0
